image,image_id,coral_cover_pred,pct_bleached_pred,cover_pred__branching_acropora,cover_healthy_pred__branching_acropora,cover_pred__finger_acropora,cover_healthy_pred__finger_acropora,cover_pred__finger_porites,cover_healthy_pred__finger_porites,cover_pred__knob_porites,cover_healthy_pred__knob_porites,cover_pred__mounding_,cover_healthy_pred__mounding_,cover_pred__oddball,cover_healthy_pred__oddball,cover_pred__pocillopora_,cover_healthy_pred__pocillopora_,cover_pred__table_acropora,cover_healthy_pred__table_acropora,filename,split
yellowfin_segment.v18i.coco-segmentation/train\GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,GPAB2867,0.2731913128477136,0.0697443746483255,0.0013423643664673,0.0,0.2483806169498946,0.1891543104491255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0234683315313516,0.0142926277502626,0.0,0.0,GPAB2867_jpg.rf.a760f33822f6d3414eebcb42d8a10ffe.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2868_jpg.rf.388ca1bea37ef902bb25b8564d68772c.jpg,GPAB2868,0.4951192860695609,0.3459910547450371,0.0,0.0,0.4570020913230259,0.136478511607899,0.0,0.0,0.0,0.0,0.0078611853134968,0.0061933119912122,0.0,0.0,0.0204676958766945,0.0064564077254125,0.0097883135563437,0.0,GPAB2868_jpg.rf.388ca1bea37ef902bb25b8564d68772c.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2869_jpg.rf.f5f4b6550e77b27a16ff75349110b44f.jpg,GPAB2869,0.4360725376063665,0.0769026910660754,0.0,0.0,0.4245760221845395,0.3566224268949134,0.0,0.0,0.0010591043606677,0.0010591043606677,0.0014883152847099,0.0014883152847099,0.0016496294575042,0.0,0.0013308419255535,0.0,0.0059686243933914,0.0,GPAB2869_jpg.rf.f5f4b6550e77b27a16ff75349110b44f.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2870_jpg.rf.bf5e43594708726bc8b61ede51e9e0d6.jpg,GPAB2870,0.0841637492486408,0.0298210372885392,0.0060694457513879,0.0,0.0,0.0,0.0,0.0,0.0608020002957426,0.0503722708618593,0.0172923032015102,0.0039704410982422,0.0,0.0,0.0,0.0,0.0,0.0,GPAB2870_jpg.rf.bf5e43594708726bc8b61ede51e9e0d6.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2871_jpg.rf.504bfd08c70eccfa9fd23ba467a0b88b.jpg,GPAB2871,0.3337475010706268,0.0075395171713175,0.0,0.0,0.0,0.0,0.1706425489175627,0.1706425489175627,0.1523045842031176,0.1523045842031176,0.0108003679499465,0.0032608507786289,0.0,0.0,0.0,0.0,0.0,0.0,GPAB2871_jpg.rf.504bfd08c70eccfa9fd23ba467a0b88b.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2907_jpg.rf.bf31d322ee0d726153fd605a1778f741.jpg,GPAB2907,0.2646042137566422,0.0038417738413705,0.056076839317641,0.056076839317641,0.1773226840373865,0.1734809101960159,0.0,0.0,0.010256892820175,0.010256892820175,0.0129329797224243,0.0129329797224243,0.0037006239401754,0.0037006239401754,0.0,0.0,0.0043141939188397,0.0043141939188397,GPAB2907_jpg.rf.bf31d322ee0d726153fd605a1778f741.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2908_jpg.rf.88dda92c5d3e1444f5a1b36c77499932.jpg,GPAB2908,0.4239595715956468,0.1316496486615724,0.0393510561277301,0.0340641761550766,0.3607455403352646,0.2466397681684888,0.0,0.0,0.0,0.0,0.0,0.0,0.0049690526441121,0.0049690526441121,0.0143291154798232,0.0020721189576799,0.0045648070087167,0.0045648070087167,GPAB2908_jpg.rf.88dda92c5d3e1444f5a1b36c77499932.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2909_jpg.rf.f8bd8c4e84c1945b4c81d8aa05b48c12.jpg,GPAB2909,0.339893763094774,0.0758887162656537,0.004434219345026,0.0,0.327218117886093,0.2592693236135143,0.0,0.0,0.0,0.0,0.0,0.0,0.0028037939557115,0.0028037939557115,0.0054376319079433,0.0019319292598944,0.0,0.0,GPAB2909_jpg.rf.f8bd8c4e84c1945b4c81d8aa05b48c12.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2910_jpg.rf.6a59ae7e8c4bd736c88f0483d80245eb.jpg,GPAB2910,0.1182999406594293,0.026281727521158,0.0,0.0,0.0802989305254425,0.0579309921013667,0.0,0.0,0.0,0.0,0.0024475584907906,0.0,0.0011704879561686,0.0011704879561686,0.0343829636870274,0.0329167330807358,0.0,0.0,GPAB2910_jpg.rf.6a59ae7e8c4bd736c88f0483d80245eb.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2911_jpg.rf.a892723d63b47464304a3bf61c90205b.jpg,GPAB2911,0.2189225365501428,0.1693923640784063,0.0017158834927591,0.0,0.1726119261104272,0.0250305824785922,0.0,0.0,0.0,0.0,0.0,0.0,0.0217678112931443,0.0194978904331093,0.0228269156538121,0.0050016995600347,0.0,0.0,GPAB2911_jpg.rf.a892723d63b47464304a3bf61c90205b.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2912_jpg.rf.bf1be34d721f9328c589ea24f4d294f3.jpg,GPAB2912,0.9434411385707948,0.0118220243776441,0.0118220243776441,0.0,0.0,0.0,0.9245644997436256,0.9245644997436256,0.0,0.0,0.0,0.0,0.0,0.0,0.0070546144495249,0.0070546144495249,0.0,0.0,GPAB2912_jpg.rf.bf1be34d721f9328c589ea24f4d294f3.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2913_jpg.rf.a426d17e675cf5b48b74ca8af4351b03.jpg,GPAB2913,0.2724001052382936,0.1596155729629765,0.0,0.0,0.2283815003370314,0.0687659273740549,0.0,0.0,0.0,0.0,0.0,0.0,0.0014700714199295,0.0014700714199295,0.0425485334813326,0.0425485334813326,0.0,0.0,GPAB2913_jpg.rf.a426d17e675cf5b48b74ca8af4351b03.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2914_jpg.rf.05ad5a37a80ee9922fa2d84461e64b23.jpg,GPAB2914,0.3650194057109058,0.2533333461360454,0.0024782849998943,0.0,0.3418400954058108,0.0925530464373572,0.0,0.0,0.0,0.0,0.0015680121676976,0.0,0.0,0.0,0.019133013137503,0.019133013137503,0.0,0.0,GPAB2914_jpg.rf.05ad5a37a80ee9922fa2d84461e64b23.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2915_jpg.rf.a6786972f25a53ecff6281be316a127d.jpg,GPAB2915,0.5170484115354996,0.2850911137015265,0.0636547646253382,0.0096894126051662,0.2692429564278897,0.1676111867538019,0.0,0.0,0.0037495943140594,0.0037495943140594,0.0010034125629173,0.0010034125629173,0.0292766019553582,0.0292766019553582,0.1501210816499367,0.0206270896426699,0.0,0.0,GPAB2915_jpg.rf.a6786972f25a53ecff6281be316a127d.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2916_jpg.rf.7f634b0de0ff892d3d6e051ea3b40642.jpg,GPAB2916,0.2911288727404013,0.1421091444011499,0.0,0.0,0.1118761798499394,0.1101574157469518,0.0,0.0,0.0045263988723371,0.0045263988723371,0.145203879989937,0.0062278793139538,0.0014143796221791,0.0,0.0,0.0,0.0281080344060085,0.0281080344060085,GPAB2916_jpg.rf.7f634b0de0ff892d3d6e051ea3b40642.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2941_jpg.rf.18f7f408bdbb3d1b44d43910c2e6eba4.jpg,GPAB2941,0.2138449809207582,0.075268424863123,0.0796892013604161,0.0069864400074511,0.0,0.0,0.1214906965891654,0.1214906965891654,0.0024878870339892,0.0024878870339892,0.0076086518168008,0.0050429883066428,0.0,0.0,0.0,0.0,0.0025685441203864,0.0025685441203864,GPAB2941_jpg.rf.18f7f408bdbb3d1b44d43910c2e6eba4.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2942_jpg.rf.1e3195c08fa8efff9464de31cf8e5d3c.jpg,GPAB2942,0.1991615503828331,0.0992418233878664,0.0182544270178194,0.0,0.0331971124763069,0.0331971124763069,0.0053243279056235,0.0053243279056235,0.005916773409279,0.005916773409279,0.0301379044136709,0.0278074907388381,0.0,0.0,0.0,0.0,0.1063310051601331,0.0276740224649189,GPAB2942_jpg.rf.1e3195c08fa8efff9464de31cf8e5d3c.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2943_jpg.rf.785d4f902aaf6a01200939a608fa2ac6.jpg,GPAB2943,0.2874378508343207,0.0944600104086049,0.0,0.0,0.2537049448555182,0.1718562460271584,0.0,0.0,0.0,0.0,0.0022238310963794,0.0022238310963794,0.0031389049456236,0.0031389049456236,0.0283701699367994,0.0157588583565542,0.0,0.0,GPAB2943_jpg.rf.785d4f902aaf6a01200939a608fa2ac6.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2944_jpg.rf.4c5671d6eb3325a6fb91a55ecd6b13f6.jpg,GPAB2944,0.2178173424258195,0.1483389441219227,0.0,0.0,0.1356287315905001,0.059480760404284,0.0,0.0,0.0,0.0,0.0039810033357466,0.0016861171870649,0.0028153163966254,0.0012175379232336,0.0753922911029472,0.007093982789314,0.0,0.0,GPAB2944_jpg.rf.4c5671d6eb3325a6fb91a55ecd6b13f6.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2946_jpg.rf.4ae04bdc56ebbfb34e63f95e6dec2beb.jpg,GPAB2946,0.0049268036940945,0.0,0.0,0.0,0.0049268036940945,0.0049268036940945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB2946_jpg.rf.4ae04bdc56ebbfb34e63f95e6dec2beb.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2948_jpg.rf.4acdaada60495f5c29e1e122f2d83397.jpg,GPAB2948,0.0215546461362375,0.0215546461362375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010667859879436,0.0,0.0015756937949735,0.0,0.0167373056308248,0.0,0.0021748607224954,0.0,GPAB2948_jpg.rf.4acdaada60495f5c29e1e122f2d83397.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2949_jpg.rf.7fbf6a8deca8c7aae18c53062828ddff.jpg,GPAB2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GPAB2949_jpg.rf.7fbf6a8deca8c7aae18c53062828ddff.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2950_jpg.rf.502dd1ed83690517b5d11f810ee8abd0.jpg,GPAB2950,0.2015217303633601,0.0091872262220028,0.0,0.0,0.1427784061775646,0.137465600712855,0.0,0.0,0.0,0.0,0.0,0.0,0.0038744207572932,0.0,0.0030697703001403,0.0030697703001403,0.0517991331283619,0.0517991331283619,GPAB2950_jpg.rf.502dd1ed83690517b5d11f810ee8abd0.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2951_jpg.rf.42d2aa39a63a8cd50185c4c34c3d023a.jpg,GPAB2951,0.1652884547062449,0.0947509520416805,0.0,0.0,0.1257943282705008,0.0680553768510321,0.0,0.0,0.0,0.0,0.0,0.0,0.0173460745924416,0.0024821258135323,0.0221480518433024,0.0,0.0,0.0,GPAB2951_jpg.rf.42d2aa39a63a8cd50185c4c34c3d023a.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB2952_jpg.rf.d5edd999c3d70eee6ea6ae39f932ee17.jpg,GPAB2952,0.1464857515416065,0.1114863372656863,0.0503933953368681,0.0014854346744814,0.0792023782318046,0.0289126848631614,0.0,0.0,0.0059695845968009,0.0,0.0051947004453423,0.0022651198429875,0.0,0.0,0.0057256929307904,0.0023361748952898,0.0,0.0,GPAB2952_jpg.rf.d5edd999c3d70eee6ea6ae39f932ee17.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2953_jpg.rf.e9d7fd4bca495dd962d44280979b6764.jpg,GPAB2953,0.304522750099381,0.1798845067339065,0.0013510061971528,0.0,0.2207305995702129,0.1135459735790429,0.0,0.0,0.0038926646220735,0.0038926646220735,0.0684941898091691,0.0014153398255886,0.0,0.0,0.0057842653387693,0.0057842653387693,0.0042700245620032,0.0,GPAB2953_jpg.rf.e9d7fd4bca495dd962d44280979b6764.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2985_jpg.rf.1aa4eb008b359be4a92a854650b08c4f.jpg,GPAB2985,0.2439636812662394,0.0038859431982071,0.0497711835275184,0.0497711835275184,0.0,0.0,0.1026246199995006,0.1026246199995006,0.0762113446112424,0.0762113446112424,0.0036593351935674,0.0010197360208786,0.0012463440255183,0.0,0.0,0.0,0.010450853908892,0.010450853908892,GPAB2985_jpg.rf.1aa4eb008b359be4a92a854650b08c4f.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2986_jpg.rf.8384c7104ca8ce5717f2a1895ec3f4e6.jpg,GPAB2986,0.165827128818969,0.0836644434757059,0.0055163685875215,0.003492259800316,0.1158975117288846,0.0516983117703654,0.0,0.0,0.0,0.0,0.0135964802783821,0.0056844041841823,0.0143800062605262,0.0143800062605262,0.0050343464759574,0.0036602953969768,0.0114024154876969,0.003247407930896,GPAB2986_jpg.rf.8384c7104ca8ce5717f2a1895ec3f4e6.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2987_jpg.rf.8edaf56f6842917821771008f1c445b3.jpg,GPAB2987,0.2709290736149546,0.105404408869975,0.0,0.0,0.252041872550281,0.1509497371923268,0.0,0.0,0.0,0.0,0.0121120058073102,0.0121120058073102,0.0024629217453425,0.0024629217453425,0.0,0.0,0.0043122735120207,0.0,GPAB2987_jpg.rf.8edaf56f6842917821771008f1c445b3.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2988_jpg.rf.83afaab24b357370faadb37c4a8f2e80.jpg,GPAB2988,0.1498579859157364,0.0120995231629868,0.0059273356467834,0.0012156175164146,0.1253987244657908,0.1232785953376363,0.0,0.0,0.0,0.0,0.0132642498986985,0.0132642498986985,0.0,0.0,0.0052676759044636,0.0,0.0,0.0,GPAB2988_jpg.rf.83afaab24b357370faadb37c4a8f2e80.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2989_jpg.rf.8c0306c24da4ca0fa0a6db116a0c7028.jpg,GPAB2989,0.5096625269097006,0.2580815519959748,0.0337060202833368,0.0235451478041108,0.3615933999458445,0.2232175264007927,0.0,0.0,0.0,0.0,0.001028377851564,0.001028377851564,0.003789922857258,0.003789922857258,0.0,0.0,0.109544805971697,0.0,GPAB2989_jpg.rf.8c0306c24da4ca0fa0a6db116a0c7028.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2990_jpg.rf.26380753fc33e784adf7e3cfce47a36f.jpg,GPAB2990,0.4568263740990891,0.0831891427880082,0.0041490389324074,0.0,0.4120088799611309,0.3329687761055302,0.0,0.0,0.0,0.0,0.0267848741077309,0.0267848741077309,0.0,0.0,0.0112228574501222,0.0112228574501222,0.0026607236476975,0.0026607236476975,GPAB2990_jpg.rf.26380753fc33e784adf7e3cfce47a36f.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2991_jpg.rf.349d021fabfa3966b9f88f23b1096169.jpg,GPAB2991,0.2886092989938988,0.1736921549461038,0.0,0.0,0.2004434219345026,0.030284815535323,0.0,0.0,0.0,0.0,0.0090729620162735,0.006551467862952,0.0060704059547974,0.0050583515611947,0.0074050886939889,0.0074050886939889,0.0656174203943363,0.0656174203943363,GPAB2991_jpg.rf.349d021fabfa3966b9f88f23b1096169.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2992_jpg.rf.e4effd5df06ee1d3cc045935c76638eb.jpg,GPAB2992,0.1057385596564776,0.0928420676636138,0.0,0.0,0.0928420676636138,0.0,0.0,0.0,0.0,0.0,0.0128964919928637,0.0128964919928637,0.0,0.0,0.0,0.0,0.0,0.0,GPAB2992_jpg.rf.e4effd5df06ee1d3cc045935c76638eb.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2994_jpg.rf.399149a84f76c2e820ddc039f29be960.jpg,GPAB2994,0.1027436852222774,0.0512460559644955,0.0524914397866043,0.0499833884810158,0.0049075996259047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0453446458097683,0.0015142407767661,0.0,0.0,GPAB2994_jpg.rf.399149a84f76c2e820ddc039f29be960.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2995_jpg.rf.77053a52828cd1b35e1a6b481dda0977.jpg,GPAB2995,0.4320022353535372,0.3191869765691164,0.0080061760283298,0.0080061760283298,0.4185718702649969,0.0993848936958805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054241890602105,0.0054241890602105,0.0,0.0,GPAB2995_jpg.rf.77053a52828cd1b35e1a6b481dda0977.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB2996_jpg.rf.71234c52d0bc86b7485ea41a885640db.jpg,GPAB2996,0.3889534358958602,0.3171484647307686,0.0040040482175744,0.0,0.3357284007044052,0.0718049711650916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0492209869738805,0.0,0.0,0.0,GPAB2996_jpg.rf.71234c52d0bc86b7485ea41a885640db.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3022_jpg.rf.4a7028ccc8d0c43d90f9f26c5b803a76.jpg,GPAB3022,0.1922836133606543,0.0,0.0,0.0,0.0026290369351843,0.0026290369351843,0.0803190947970418,0.0803190947970418,0.0807819128404161,0.0807819128404161,0.0247886112194007,0.0247886112194007,0.0,0.0,0.0,0.0,0.0037649575686113,0.0037649575686113,GPAB3022_jpg.rf.4a7028ccc8d0c43d90f9f26c5b803a76.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3023_jpg.rf.2d06d6161234dba9738fbea660799947.jpg,GPAB3023,0.2033489974516201,0.0194201139569406,0.0,0.0,0.0,0.0,0.0413857271524399,0.0413857271524399,0.11008540049124,0.11008540049124,0.0344732228075195,0.0150531088505789,0.0,0.0,0.0,0.0,0.0174046470004205,0.0174046470004205,GPAB3023_jpg.rf.2d06d6161234dba9738fbea660799947.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3024_jpg.rf.962d5da92455184bd060dd0c24c8dab4.jpg,GPAB3024,0.2676711034465541,0.0104143661793314,0.0062288395173633,0.0,0.0,0.0,0.1617405031081784,0.1617405031081784,0.0689752517173238,0.0689752517173238,0.0294023886020014,0.0265409824417204,0.001324120501687,0.0,0.0,0.0,0.0,0.0,GPAB3024_jpg.rf.962d5da92455184bd060dd0c24c8dab4.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3025_jpg.rf.0e7dd03ddf2d70bda47a0516e862f4c9.jpg,GPAB3025,0.0612312112197848,0.0303885175035479,0.0,0.0,0.0417928533980638,0.0214845512873447,0.0,0.0,0.0023198514373284,0.0023198514373284,0.0070382909915636,0.0070382909915636,0.0,0.0,0.0,0.0,0.0100802153928288,0.0,GPAB3025_jpg.rf.0e7dd03ddf2d70bda47a0516e862f4c9.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3026_jpg.rf.0132f1051a4116579dca9e90f5fe8dac.jpg,GPAB3026,0.0724703921278683,0.0334227602775371,0.0,0.0,0.0422239847289249,0.0245898491136362,0.0,0.0,0.0011147961584181,0.0011147961584181,0.0224101873740933,0.0066215627118448,0.0067214238664318,0.0067214238664318,0.0,0.0,0.0,0.0,GPAB3026_jpg.rf.0132f1051a4116579dca9e90f5fe8dac.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3027_jpg.rf.747b37a57bb87ebb8bad757bc73c82cb.jpg,GPAB3027,0.1485693929402004,0.0364320377628796,0.0124259923222135,0.0068068819698764,0.0966915231322603,0.0814684582782016,0.0,0.0,0.00320227837065,0.00320227837065,0.0041557603562738,0.0,0.0109568811056934,0.0109568811056934,0.0211369576531092,0.0097028554528991,0.0,0.0,GPAB3027_jpg.rf.747b37a57bb87ebb8bad757bc73c82cb.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3028_jpg.rf.bab6e79b28a15e973dd2a4273d4b3f69.jpg,GPAB3028,0.1612930483193559,0.0284325831584162,0.0125805850711414,0.0,0.1323525175573193,0.1284444896806939,0.0,0.0,0.0,0.0,0.0044159754802457,0.0044159754802457,0.0,0.0,0.0,0.0,0.0119439702106494,0.0,GPAB3028_jpg.rf.bab6e79b28a15e973dd2a4273d4b3f69.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3029_jpg.rf.9be364b3f26fd5581081ef77d347a1a7.jpg,GPAB3029,0.3444681721375856,0.1541462543425199,0.0065505076595425,0.0,0.3291529277562158,0.1831885666659625,0.0,0.0,0.0,0.0,0.0015622509472406,0.0015622509472406,0.0062182772798589,0.004586891687135,0.0009842084947275,0.0009842084947275,0.0,0.0,GPAB3029_jpg.rf.9be364b3f26fd5581081ef77d347a1a7.jpg,train
yellowfin_segment.v18i.coco-segmentation/train\GPAB3030_jpg.rf.adc799d4514f57aa03abab83f2ad6e6e.jpg,GPAB3030,0.4305648108495303,0.1972613078354518,0.0607290248366213,0.0,0.3518223700508716,0.2194612106628668,0.0,0.0,0.0,0.0,0.0027759480568363,0.0,0.0013951755539893,0.0,0.0069240267858343,0.0069240267858343,0.0069182655653773,0.0069182655653773,GPAB3030_jpg.rf.adc799d4514f57aa03abab83f2ad6e6e.jpg,test
yellowfin_segment.v18i.coco-segmentation/train\GPAB3031_jpg.rf.ab0edf94425b881b01d5ae81bd81b21d.jpg,GPAB3031,0.2615104383712646,0.1387705171463522,0.0154525534689268,0.0154525534689268,0.2086022703049414,0.089268190573491,0.0158836847997879,0.0158836847997879,0.0,0.0,0.001572813184745,0.0,0.0,0.0,0.0199991166128632,0.0021354923827063,0.0,0.0,GPAB3031_jpg.rf.ab0edf94425b881b01d5ae81bd81b21d.jpg,train
